First Flight ID,Second Flight ID,Passengers
6985000,6969318,1
6985062,6969318,1
7028460,6969318,1
7028557,6969318,1
7290114,6969318,1
6923128,6969349,2
6923595,6969349,1
6923662,6969349,1
6923667,6969349,2
6927844,6969349,2
6936821,6969349,1
6942369,6969349,1
6922581,6969380,2
6923377,6969380,1
6923484,6969380,4
6923518,6969380,4
6923784,6969380,5
6931014,6969380,3
6931501,6969380,5
6933445,6969380,1
6935164,6969380,1
6935882,6969380,3
6939059,6969380,4
6946661,6969380,1
6946851,6969380,5
6954386,6969380,3
6955632,6969380,5
6956018,6969380,1
6958617,6969380,5
6958652,6969380,8
6962332,6969380,4
6962510,6969380,2
6962737,6969380,3
6965798,6969380,4
6969410,6969380,6
6984846,6969380,1
6984567,6969439,1
6923157,6969474,4
6966340,6969474,2
6849367,6969481,1
6849410,6969481,1
6849866,6969481,2
6922667,6969481,1
6923397,6969481,1
6923426,6969481,4
6923493,6969481,2
6923512,6969481,1
6923516,6969481,3
6923577,6969481,1
6923580,6969481,1
6923681,6969481,2
6923779,6969481,1
6923847,6969481,3
6923876,6969481,1
6923881,6969481,1
6934098,6969481,1
6940415,6969481,3
6943578,6969481,2
6944246,6969481,2
6946950,6969481,8
6954847,6969481,5
6961257,6969481,4
6963584,6969481,1
6963738,6969481,3
6964609,6969481,2
6964900,6969481,6
6965349,6969481,1
7269526,6969481,1
7028591,6969510,1
7245396,6969510,1
6849151,6969543,1
6849430,6969543,1
6849652,6969543,1
6922667,6969543,1
6922796,6969543,1
6923375,6969543,2
6923413,6969543,1
6923424,6969543,2
6923550,6969543,2
6923791,6969543,1
6923831,6969543,4
6923837,6969543,1
6923975,6969543,3
6923976,6969543,1
6933157,6969543,2
6933983,6969543,10
6934405,6969543,3
6938852,6969543,1
6940415,6969543,1
6941224,6969543,3
6943520,6969543,2
6954182,6969543,2
6956776,6969543,3
6957622,6969543,5
6958429,6969543,6
6958926,6969543,3
6961879,6969543,5
6962031,6969543,5
6962448,6969543,2
6963462,6969543,5
6966841,6969543,4
6967086,6969543,3
6923157,6969574,2
6966340,6969574,2
6968325,6969574,2
6922922,6969605,4
6922967,6969605,1
6922986,6969605,1
6923012,6969605,1
6923022,6969605,1
6923039,6969605,2
6923227,6969605,1
6923719,6969605,2
6923790,6969605,2
6923957,6969605,2
6933569,6969605,12
6937693,6969605,1
6951097,6969605,2
6959628,6969605,5
6966433,6969605,1
6984668,6969605,1
6922903,6969667,2
6922907,6969667,1
6922965,6969667,1
6923034,6969667,1
6923050,6969667,5
6923216,6969667,2
6923230,6969667,1
6923735,6969667,1
6923741,6969667,2
6923952,6969667,2
6930902,6969667,8
6946279,6969667,3
6951372,6969667,7
6957474,6969667,3
6959978,6969667,5
6964874,6969667,3
7009758,6969698,2
6936944,6969728,1
6849239,6969790,3
6849603,6969790,5
6849632,6969790,2
6849758,6969790,2
6849851,6969790,2
6849932,6969790,4
6934899,6969790,2
6935221,6969790,1
6954665,6969790,1
6956623,6969790,1
6956993,6969790,4
6957529,6969790,1
6957867,6969790,2
6957990,6969790,3
6961288,6969790,8
6968688,6969790,3
6969510,6969790,2
6849372,6969878,2
6923448,6969878,1
6923912,6969878,2
6923924,6969878,1
6923949,6969878,1
6936045,6969878,2
6938102,6969878,1
6939591,6969878,2
6942455,6969878,1
6954066,6969878,6
6961542,6969878,1
6849181,6969971,1
6849852,6969971,6
6849870,6969971,1
6931230,6969971,3
6923164,6969982,5
6964105,6969982,2
6969287,6969982,1
7301337,6969982,1
6849310,6969991,2
6849319,6969991,3
6849409,6969991,1
6923317,6969991,2
6923347,6969991,1
6923355,6969991,2
6923630,6969991,1
6923851,6969991,1
6930330,6969991,1
6931614,6969991,3
6932636,6969991,5
6933355,6969991,2
6935107,6969991,1
6937447,6969991,4
6943196,6969991,1
6943757,6969991,1
6944196,6969991,3
6950852,6969991,2
6961633,6969991,3
6963674,6969991,7
6965293,6969991,1
6966545,6969991,3
7154475,6969991,1
6849406,6969996,1
6849634,6969996,1
6849650,6969996,1
6849908,6969996,4
6849909,6969996,1
6849926,6969996,2
6923297,6969996,9
6923380,6969996,1
6923401,6969996,2
6923433,6969996,1
6923434,6969996,1
6923454,6969996,1
6923477,6969996,3
6923504,6969996,3
6923506,6969996,3
6923515,6969996,3
6923531,6969996,1
6923543,6969996,1
6923705,6969996,1
6923720,6969996,1
6923737,6969996,2
6923929,6969996,4
6923943,6969996,3
6923974,6969996,1
6923980,6969996,3
6930871,6969996,1
6930933,6969996,1
6935340,6969996,8
6935851,6969996,1
6935934,6969996,1
6937041,6969996,3
6942862,6969996,2
6944721,6969996,1
6948772,6969996,1
6948916,6969996,3
6949179,6969996,1
6949445,6969996,1
6952739,6969996,1
6955832,6969996,3
6957591,6969996,3
6958777,6969996,1
6959089,6969996,1
6960123,6969996,9
6960319,6969996,1
6961480,6969996,2
6961969,6969996,1
6965171,6969996,1
6969439,6969996,1
7127139,6969996,1
6943727,6984549,1
7204057,6984550,1
7206999,6984550,1
7029252,6984555,1
7029201,6984556,1
7009250,6984565,2
7009899,6984565,4
7009259,6984571,1
7009707,6984571,1
6849160,6984576,1
6849222,6984576,4
6849308,6984576,1
6849417,6984576,1
6849542,6984576,3
6849656,6984576,1
6849879,6984576,6
6985072,6984576,3
7009153,6984576,3
7009158,6984576,6
7009166,6984576,1
7009217,6984576,9
7009225,6984576,6
7009449,6984576,4
7009454,6984576,3
7009516,6984576,7
7009517,6984576,1
7009538,6984576,4
7009548,6984576,1
7009552,6984576,2
7009597,6984576,1
7009625,6984576,2
7009626,6984576,1
7009648,6984576,5
7009667,6984576,1
7009683,6984576,6
7009710,6984576,3
7009714,6984576,1
7009860,6984576,1
7009861,6984576,1
7009862,6984576,9
7009900,6984576,2
6849159,6984577,1
6849232,6984577,1
6849557,6984577,1
6849628,6984577,1
6849629,6984577,2
6849863,6984577,1
6849869,6984577,2
6849931,6984577,1
7009151,6984577,5
7009152,6984577,6
7009157,6984577,5
7009168,6984577,3
7009171,6984577,1
7009178,6984577,5
7009215,6984577,6
7009221,6984577,2
7009231,6984577,1
7009453,6984577,2
7009505,6984577,3
7009511,6984577,4
7009536,6984577,1
7009542,6984577,7
7009543,6984577,1
7009592,6984577,3
7009618,6984577,3
7009658,6984577,2
7009659,6984577,1
7009670,6984577,1
7009680,6984577,1
7009817,6984577,6
7009819,6984577,1
7009851,6984577,6
7009852,6984577,1
7009866,6984577,1
7009870,6984577,4
6849234,6984578,1
6849541,6984578,1
6849630,6984578,1
6849657,6984578,1
6849868,6984578,1
6941604,6984578,3
7009167,6984578,4
7009174,6984578,2
7009176,6984578,2
7009451,6984578,1
7009498,6984578,1
7009572,6984578,2
7009662,6984578,2
7009681,6984578,1
7009799,6984578,3
7009821,6984578,3
7009861,6984578,1
7009893,6984578,2
6849160,6984579,3
6849179,6984579,1
6984587,6984579,3
7009173,6984579,3
7009223,6984579,1
7009226,6984579,1
7009454,6984579,1
7009514,6984579,1
7009540,6984579,2
7009594,6984579,3
7009626,6984579,1
7009709,6984579,2
7009861,6984579,1
7009872,6984579,1
6849234,6984580,1
6849489,6984580,1
6849541,6984580,1
6849929,6984580,3
7009167,6984580,1
7009173,6984580,2
7009230,6984580,2
7009514,6984580,1
7009517,6984580,1
7009540,6984580,4
7009548,6984580,1
7009594,6984580,2
7009626,6984580,2
7009651,6984580,1
7009867,6984580,4
7009883,6984580,3
7009901,6984580,6
7009902,6984580,1
7009919,6984580,1
6849221,6984581,3
7009220,6984581,3
7009865,6984581,8
6849195,6984582,1
6849204,6984582,1
6849377,6984582,1
6849490,6984582,1
6849535,6984582,1
6849630,6984582,4
6849636,6984582,2
6849868,6984582,5
6849885,6984582,1
6984650,6984582,2
7009176,6984582,8
7009504,6984582,1
7009512,6984582,1
7009535,6984582,4
7009574,6984582,2
7009596,6984582,4
7009617,6984582,1
7009669,6984582,4
7009681,6984582,7
7009821,6984582,5
7009892,6984582,1
6943699,6984586,1
7292747,6984586,1
7009186,6984587,3
7009605,6984587,1
7009606,6984587,3
7009823,6984587,1
7009162,6984588,1
7009190,6984588,1
7009824,6984588,1
7009854,6984588,3
7309806,6984588,1
7009154,6984589,1
7009599,6984589,1
7009687,6984589,2
6849867,6984591,1
6962301,6984591,2
7009721,6984591,2
7065912,6984591,1
7066077,6984591,1
6849382,6984592,1
6923424,6984592,1
6934748,6984592,1
6951035,6984592,1
6958926,6984592,1
6967503,6984592,1
6984845,6984592,1
6923444,6984594,1
6923837,6984594,1
6933773,6984594,1
6935464,6984594,1
7009275,6984594,4
7009825,6984594,1
7065929,6984594,1
7301835,6984594,1
6923362,6984595,2
7154271,6984595,1
7065902,6984596,1
6849381,6984597,1
6931675,6984597,1
6939059,6984597,1
6947160,6984597,2
6965293,6984597,2
6967472,6984597,1
7065916,6984597,1
7295015,6984597,1
7105041,6984599,1
7107819,6984599,1
7209126,6984599,1
7229086,6984599,1
7117047,6984600,1
7223061,6984600,1
7240465,6984600,1
7107572,6984601,1
7114805,6984601,1
7235402,6984601,1
7100816,6984602,1
7100940,6984602,1
7242347,6984602,1
7231414,6984603,1
7100377,6984606,1
7247174,6984606,1
7009280,6984607,1
7114212,6984607,1
7009279,6984608,2
7160889,6984608,1
7152237,6984609,1
7152453,6984609,1
7224568,6984614,1
7009728,6984622,4
7269398,6984625,1
7093943,6984626,1
7094625,6984626,1
7094868,6984626,1
7254239,6984626,1
7173733,6984629,1
7292163,6984632,1
7093974,6984641,1
7094899,6984641,2
6849183,6984642,1
6849392,6984642,3
6849538,6984642,2
6964524,6984642,1
6969122,6984642,2
6984552,6984642,3
6984554,6984642,1
6984571,6984642,3
6984736,6984642,2
6984756,6984642,4
6984774,6984642,1
6984782,6984642,2
6984783,6984642,1
6984791,6984642,1
6984793,6984642,2
6985013,6984642,2
6985024,6984642,1
6985027,6984642,6
6985059,6984642,1
6985061,6984642,2
7009653,6984642,1
7028487,6984642,1
7269607,6984642,1
6849934,6984643,2
6966460,6984643,1
6984563,6984643,5
6984570,6984643,6
6984584,6984643,3
6984601,6984643,5
6984610,6984643,3
6984735,6984643,6
6984739,6984643,1
6984757,6984643,2
6984781,6984643,1
6984882,6984643,5
6984885,6984643,2
6985023,6984643,1
6985058,6984643,2
7009315,6984643,2
7009738,6984643,7
7009830,6984643,2
7299787,6984643,1
6849311,6984644,1
6849393,6984644,3
6849598,6984644,1
6849640,6984644,3
6849880,6984644,1
6849919,6984644,6
6849935,6984644,4
6969122,6984644,2
6984546,6984644,1
6984552,6984644,1
6984731,6984644,3
6984736,6984644,5
6984774,6984644,7
6984793,6984644,10
6985001,6984644,2
6985013,6984644,6
6985024,6984644,2
6985027,6984644,10
6985038,6984644,5
6985049,6984644,1
6985059,6984644,7
6985061,6984644,1
7269607,6984644,1
6849391,6984645,1
6849887,6984645,4
6849900,6984645,2
6984738,6984645,4
6984794,6984645,1
6984881,6984645,1
6984886,6984645,1
6985000,6984645,1
6985014,6984645,9
6985029,6984645,6
6985039,6984645,1
6985050,6984645,2
6985057,6984645,2
7214716,6984645,1
6849387,6984646,1
6849393,6984646,1
6849598,6984646,2
6849600,6984646,1
6849640,6984646,1
6849880,6984646,4
6849919,6984646,1
6984546,6984646,1
6984552,6984646,5
6984731,6984646,6
6984736,6984646,3
6984763,6984646,1
6984774,6984646,3
6984793,6984646,3
6984880,6984646,1
6985001,6984646,3
6985002,6984646,6
6985027,6984646,3
6985038,6984646,10
6985049,6984646,3
6985059,6984646,4
6985061,6984646,3
6849391,6984647,3
6849900,6984647,1
6984738,6984647,1
6984794,6984647,5
6984881,6984647,1
6984886,6984647,2
6984994,6984647,1
6985014,6984647,13
6985029,6984647,3
6985039,6984647,6
6985050,6984647,3
6985057,6984647,1
6849393,6984648,1
6849647,6984648,1
6849856,6984648,2
6849880,6984648,2
6849919,6984648,5
6849935,6984648,1
6984546,6984648,1
6984552,6984648,10
6984731,6984648,1
6984736,6984648,5
6984763,6984648,1
6984774,6984648,3
6984880,6984648,2
6984887,6984648,1
6985001,6984648,1
6985002,6984648,2
6985024,6984648,2
6985027,6984648,2
6985038,6984648,9
6985049,6984648,2
6985059,6984648,3
6985061,6984648,2
6849207,6984649,1
6849384,6984649,3
6849392,6984649,1
6849880,6984649,2
6849919,6984649,2
6849935,6984649,1
6984546,6984649,1
6984731,6984649,3
6984736,6984649,1
6984763,6984649,1
6984774,6984649,12
6984793,6984649,6
6984880,6984649,2
6984887,6984649,1
6985002,6984649,4
6985013,6984649,2
6985038,6984649,1
6985049,6984649,1
6985059,6984649,2
6849183,6984651,2
6849207,6984651,2
6849311,6984651,3
6849384,6984651,1
6849880,6984651,1
6849919,6984651,1
6849935,6984651,1
6984546,6984651,1
6984552,6984651,1
6984731,6984651,2
6984736,6984651,4
6984763,6984651,4
6984774,6984651,7
6984793,6984651,9
6984880,6984651,1
6984887,6984651,3
6985001,6984651,2
6985002,6984651,6
6985013,6984651,4
6985027,6984651,2
6985038,6984651,6
6985049,6984651,10
6985059,6984651,8
6985061,6984651,1
6849391,6984652,1
6849887,6984652,3
6849900,6984652,1
6984738,6984652,2
6984794,6984652,4
6984886,6984652,1
6984994,6984652,4
6985014,6984652,2
6985026,6984652,1
6985029,6984652,3
6985039,6984652,3
6985050,6984652,5
6985057,6984652,3
6849207,6984653,1
6849387,6984653,3
6849392,6984653,1
6849598,6984653,1
6849880,6984653,4
6849899,6984653,1
6849935,6984653,2
6849948,6984653,1
6984552,6984653,2
6984731,6984653,1
6984736,6984653,2
6984793,6984653,3
6985001,6984653,1
6985002,6984653,4
6985013,6984653,6
6985027,6984653,5
6985038,6984653,1
6985049,6984653,9
6985059,6984653,2
6849173,6984654,1
6849207,6984654,1
6849392,6984654,2
6849538,6984654,1
6984552,6984654,2
6984574,6984654,2
6984576,6984654,1
6984588,6984654,1
6984600,6984654,1
6984635,6984654,1
6984756,6984654,1
6984774,6984654,3
6985002,6984654,2
6985059,6984654,1
7009653,6984654,2
6849916,6984655,2
6984735,6984655,2
6984795,6984655,4
6985037,6984655,3
6985058,6984655,1
6849387,6984656,1
6849392,6984656,1
6849647,6984656,1
6849856,6984656,1
6849880,6984656,1
6849935,6984656,1
6984731,6984656,12
6984736,6984656,5
6984737,6984656,2
6984763,6984656,6
6984774,6984656,5
6984793,6984656,14
6984880,6984656,1
6985001,6984656,2
6985002,6984656,7
6985013,6984656,6
6985024,6984656,1
6985027,6984656,8
6985038,6984656,7
6985049,6984656,11
6985059,6984656,16
6985061,6984656,5
6984739,6984657,4
6985023,6984657,2
6849920,6984658,1
6984734,6984658,5
6985026,6984658,4
6985051,6984658,2
6849391,6984659,3
6849887,6984659,3
6849900,6984659,6
6984738,6984659,6
6984794,6984659,11
6984994,6984659,7
6985000,6984659,1
6985014,6984659,10
6985039,6984659,4
6985050,6984659,10
6985057,6984659,6
6849598,6984660,5
6984737,6984660,9
6984891,6984660,1
6985015,6984660,1
6985024,6984660,7
6985060,6984660,2
6849920,6984661,6
6923245,6984661,1
6984733,6984661,1
6984795,6984661,1
6985000,6984661,3
6985051,6984661,1
6985062,6984661,2
6849207,6984662,1
6849384,6984662,2
6849387,6984662,1
6849392,6984662,1
6849647,6984662,2
6849856,6984662,1
6849880,6984662,3
6849919,6984662,2
6849935,6984662,5
6984546,6984662,2
6984552,6984662,1
6984731,6984662,4
6984736,6984662,2
6984763,6984662,5
6984774,6984662,7
6984793,6984662,11
6984880,6984662,3
6984887,6984662,1
6985001,6984662,2
6985002,6984662,4
6985013,6984662,9
6985027,6984662,4
6985038,6984662,5
6985049,6984662,8
6985059,6984662,11
6985061,6984662,2
6849183,6984663,2
6849387,6984663,1
6849640,6984663,1
6849797,6984663,3
6849880,6984663,3
6849899,6984663,2
6984731,6984663,2
6984736,6984663,5
6984763,6984663,6
6984774,6984663,7
6984793,6984663,2
6984880,6984663,1
6985001,6984663,2
6985002,6984663,3
6985013,6984663,1
6985024,6984663,1
6985027,6984663,4
6985038,6984663,4
6985049,6984663,11
6985059,6984663,3
6985061,6984663,2
6849916,6984664,1
6984732,6984664,4
6984735,6984664,2
6984739,6984664,1
6984795,6984664,2
6984882,6984664,1
6849391,6984665,1
6849900,6984665,2
6984734,6984665,2
6984738,6984665,4
6984794,6984665,4
6985014,6984665,2
6985026,6984665,2
6985029,6984665,4
6985050,6984665,3
7214716,6984665,1
6849207,6984666,1
6849384,6984666,1
6849392,6984666,4
6849598,6984666,4
6849640,6984666,4
6849647,6984666,1
6849919,6984666,1
6984731,6984666,13
6984736,6984666,10
6984763,6984666,2
6984774,6984666,3
6984793,6984666,1
6984880,6984666,1
6985001,6984666,3
6985002,6984666,2
6985013,6984666,1
6985024,6984666,1
6985027,6984666,10
6985038,6984666,2
6985049,6984666,4
6985059,6984666,1
6985061,6984666,3
6965889,6984667,1
6969095,6984667,1
6984563,6984667,9
6984570,6984667,1
7009315,6984667,1
7303061,6984667,1
6984598,6984668,7
6984570,6984670,2
6984598,6984670,1
6984610,6984670,8
6984885,6984670,1
6985023,6984670,3
6849916,6984671,1
6849934,6984671,1
6968264,6984671,1
6984564,6984671,4
6984584,6984671,4
6984601,6984671,2
6984636,6984671,6
6984757,6984671,6
6984781,6984671,10
6984795,6984671,2
6985025,6984671,4
6985051,6984671,1
7009738,6984671,4
7009830,6984671,1
7244562,6984671,1
6984636,6984672,1
6984781,6984672,1
6984888,6984672,1
7009316,6984672,1
7009736,6984672,6
7009737,6984672,1
7269606,6984672,1
6984602,6984673,7
6984758,6984673,1
6984784,6984673,3
6984805,6984673,4
6984994,6984673,1
6985015,6984673,2
6985028,6984673,4
6985029,6984673,1
6922784,6984674,2
6966192,6984674,1
6969991,6984674,1
6984602,6984674,1
6984783,6984674,7
6984805,6984674,1
6985015,6984674,1
6985024,6984674,12
7009734,6984674,8
7269607,6984674,1
6849173,6984675,2
6849311,6984675,3
6849538,6984675,1
6849889,6984675,1
6969122,6984675,1
6984552,6984675,4
6984554,6984675,5
6984571,6984675,1
6984574,6984675,1
6984583,6984675,2
6984588,6984675,3
6984591,6984675,1
6984599,6984675,7
6984600,6984675,2
6984609,6984675,2
6984618,6984675,9
6984635,6984675,6
6984751,6984675,4
6984756,6984675,5
6984763,6984675,1
6984782,6984675,7
6984791,6984675,4
6985013,6984675,9
6985038,6984675,1
6985073,6984675,6
7009193,6984675,6
7009528,6984675,3
7009653,6984675,10
7009734,6984675,3
7009735,6984675,4
7009829,6984675,6
7028464,6984675,1
7028487,6984675,1
7029351,6984675,1
7269361,6984675,1
6849207,6984676,2
6849311,6984676,2
6849387,6984676,1
6849392,6984676,2
6849640,6984676,1
6849880,6984676,2
6984546,6984676,1
6984731,6984676,1
6984736,6984676,2
6984763,6984676,3
6984793,6984676,2
6984880,6984676,1
6985002,6984676,1
6985013,6984676,3
6985027,6984676,3
6985038,6984676,1
6985049,6984676,10
6985059,6984676,7
6985061,6984676,3
6849207,6984677,1
6849384,6984677,1
6849392,6984677,5
6849393,6984677,1
6849598,6984677,2
6849640,6984677,2
6849647,6984677,4
6849856,6984677,1
6849880,6984677,6
6849935,6984677,12
6984552,6984677,1
6984731,6984677,6
6984736,6984677,5
6984737,6984677,1
6984751,6984677,1
6984763,6984677,2
6984774,6984677,2
6984793,6984677,19
6984880,6984677,3
6984883,6984677,1
6985001,6984677,4
6985002,6984677,7
6985013,6984677,6
6985027,6984677,3
6985038,6984677,12
6985049,6984677,32
6985059,6984677,4
6985061,6984677,4
7028362,6984677,1
6849391,6984678,2
6849599,6984678,4
6849887,6984678,1
6849900,6984678,1
6923262,6984678,2
6984794,6984678,2
6984884,6984678,1
6984891,6984678,2
6984994,6984678,3
6985014,6984678,1
6985015,6984678,9
6985028,6984678,4
6985039,6984678,2
6985050,6984678,3
6849934,6984679,6
6984732,6984679,4
6984735,6984679,2
6984739,6984679,2
6984795,6984679,3
6984882,6984679,2
6849173,6984680,1
6849311,6984680,2
6849384,6984680,1
6849538,6984680,5
6849670,6984680,1
6849889,6984680,1
6849935,6984680,4
6969153,6984680,1
6984552,6984680,1
6984554,6984680,4
6984571,6984680,7
6984574,6984680,2
6984576,6984680,1
6984583,6984680,1
6984588,6984680,2
6984591,6984680,1
6984599,6984680,3
6984600,6984680,3
6984609,6984680,4
6984618,6984680,4
6984635,6984680,1
6984751,6984680,3
6984756,6984680,3
6984782,6984680,3
6984791,6984680,1
6984880,6984680,2
7009193,6984680,3
7009528,6984680,5
7009653,6984680,1
7009735,6984680,6
7009829,6984680,3
7144177,6984680,1
6849173,6984681,1
6849311,6984681,3
6849387,6984681,1
6849538,6984681,3
6968294,6984681,1
6969122,6984681,1
6969153,6984681,1
6984552,6984681,1
6984554,6984681,5
6984571,6984681,5
6984574,6984681,3
6984576,6984681,6
6984583,6984681,5
6984588,6984681,1
6984599,6984681,15
6984600,6984681,2
6984609,6984681,8
6984635,6984681,2
6984751,6984681,5
6984756,6984681,1
6984782,6984681,7
6984793,6984681,1
6984880,6984681,1
6985073,6984681,3
7009193,6984681,7
7009314,6984681,1
7009528,6984681,1
7009653,6984681,3
7009734,6984681,2
7009735,6984681,5
7158119,6984681,1
6849183,6984682,3
6849207,6984682,4
6849384,6984682,5
6849640,6984682,1
6849647,6984682,1
6849919,6984682,3
6849935,6984682,2
6964524,6984682,1
6984546,6984682,2
6984552,6984682,5
6984731,6984682,2
6984736,6984682,4
6984737,6984682,1
6984763,6984682,4
6984774,6984682,3
6984793,6984682,9
6985002,6984682,5
6985013,6984682,3
6985027,6984682,2
6985038,6984682,5
6985049,6984682,2
6985059,6984682,4
6984739,6984683,1
6984885,6984683,1
6985023,6984683,3
6985058,6984683,3
6849391,6984684,1
6849887,6984684,1
6849900,6984684,2
6984734,6984684,1
6984738,6984684,2
6984794,6984684,8
6984884,6984684,1
6984994,6984684,2
6985014,6984684,5
6985026,6984684,1
6985029,6984684,6
6985039,6984684,6
6985050,6984684,5
